student_id,name,email,college_id,department_id,skills
3334,Student 3334,student287@college.edu,1,Marketing,"Excel, Auditing, Accounting"
3335,Student 3335,student288@college.edu,2,HR,"Python, Finance, Data Analysis"
3336,Student 3336,student289@college.edu,1,Marketing,"Power BI, Excel, Marketing"
3337,Student 3337,student290@college.edu,1,HR,"Finance, Accounting, Power BI"
3338,Student 3338,student291@college.edu,2,Marketing,"Auditing, Marketing, Taxation"
3339,Student 3339,student292@college.edu,1,Finance,"Power BI, Python, HR"
3340,Student 3340,student293@college.edu,2,Marketing,"Finance, Auditing, Data Analysis"
3341,Student 3341,student294@college.edu,1,Marketing,"HR, Excel, Finance"
3342,Student 3342,student295@college.edu,2,HR,"Auditing, Marketing, Excel"
3343,Student 3343,student296@college.edu,2,Business Analytics,"Accounting, HR, Data Analysis"
3344,Student 3344,student297@college.edu,2,Accounting,"Data Analysis, Power BI, Python"
3345,Student 3345,student298@college.edu,1,Accounting,"Power BI, Accounting, Finance"
3346,Student 3346,student299@college.edu,1,Finance,"HR, Marketing, Finance"
3347,Student 3347,student300@college.edu,1,Marketing,"Power BI, Taxation, Excel"
3348,Student 3348,student301@college.edu,2,Accounting,"Power BI, Auditing, HR"
3349,Student 3349,student302@college.edu,1,Finance,"Power BI, Marketing, Python"
3350,Student 3350,student303@college.edu,2,Business Analytics,"Taxation, Power BI, Data Analysis"
3351,Student 3351,student304@college.edu,1,Finance,"Auditing, Marketing, Python"
3352,Student 3352,student305@college.edu,1,Accounting,"Power BI, HR, Finance"
3353,Student 3353,student306@college.edu,2,Finance,"Auditing, Taxation, Marketing"
3354,Student 3354,student307@college.edu,1,Finance,"Finance, Auditing, HR"
3355,Student 3355,student308@college.edu,2,HR,"Python, Marketing, Auditing"
3356,Student 3356,student309@college.edu,1,Accounting,"Accounting, Data Analysis, Finance"
3357,Student 3357,student310@college.edu,2,Marketing,"HR, Excel, Accounting"
3358,Student 3358,student311@college.edu,2,Finance,"Python, HR, Taxation"
3359,Student 3359,student312@college.edu,2,Marketing,"Taxation, HR, Marketing"
3360,Student 3360,student313@college.edu,1,Business Analytics,"Data Analysis, Taxation, Excel"
3361,Student 3361,student314@college.edu,1,Marketing,"Power BI, Auditing, Excel"
3362,Student 3362,student315@college.edu,2,Business Analytics,"Data Analysis, Python, Excel"
3363,Student 3363,student316@college.edu,1,Accounting,"Data Analysis, Excel, Auditing"
3364,Student 3364,student317@college.edu,2,Marketing,"Power BI, Python, Data Analysis"
3365,Student 3365,student318@college.edu,1,Business Analytics,"Taxation, Finance, Marketing"
3366,Student 3366,student319@college.edu,2,Finance,"Data Analysis, Taxation, Auditing"
3367,Student 3367,student320@college.edu,1,Business Analytics,"Python, Finance, Excel"
3368,Student 3368,student321@college.edu,1,Business Analytics,"Taxation, Python, Data Analysis"
3369,Student 3369,student322@college.edu,2,Finance,"Accounting, Data Analysis, Taxation"
3370,Student 3370,student323@college.edu,1,Business Analytics,"Taxation, Auditing, HR"
3371,Student 3371,student324@college.edu,2,Accounting,"Finance, Power BI, HR"
3372,Student 3372,student325@college.edu,1,HR,"HR, Data Analysis, Power BI"
3373,Student 3373,student326@college.edu,2,Marketing,"Accounting, HR, Finance"
3374,Student 3374,student327@college.edu,2,Finance,"HR, Python, Data Analysis"
3375,Student 3375,student328@college.edu,2,Business Analytics,"Data Analysis, Excel, Power BI"
3376,Student 3376,student329@college.edu,1,HR,"Taxation, Auditing, Data Analysis"
3377,Student 3377,student330@college.edu,1,Marketing,"Accounting, Python, Auditing"
3378,Student 3378,student331@college.edu,1,Finance,"Marketing, Power BI, Taxation"
3379,Student 3379,student332@college.edu,2,Finance,"Accounting, Taxation, Finance"
3380,Student 3380,student333@college.edu,1,HR,"Accounting, Data Analysis, Excel"
3381,Student 3381,student334@college.edu,2,Marketing,"HR, Marketing, Finance"
3382,Student 3382,student335@college.edu,1,Accounting,"Marketing, Auditing, Excel"
3383,Student 3383,student336@college.edu,1,Business Analytics,"Power BI, Taxation, Auditing"
3384,Student 3384,student337@college.edu,2,Business Analytics,"Auditing, Finance, Data Analysis"
3385,Student 3385,student338@college.edu,1,Accounting,"Excel, Data Analysis, Accounting"
3386,Student 3386,student339@college.edu,2,Marketing,"Excel, Accounting, Python"
3387,Student 3387,student340@college.edu,1,Marketing,"Excel, Power BI, HR"
3388,Student 3388,student341@college.edu,2,Marketing,"Taxation, Accounting, Finance"
3389,Student 3389,student342@college.edu,2,Accounting,"Accounting, Excel, Auditing"
3390,Student 3390,student343@college.edu,2,Accounting,"Accounting, Marketing, Excel"
3391,Student 3391,student344@college.edu,1,Marketing,"Python, Auditing, Accounting"
3392,Student 3392,student345@college.edu,1,Accounting,"Finance, Auditing, Excel"
3393,Student 3393,student346@college.edu,1,HR,"Power BI, Taxation, Marketing"
3394,Student 3394,student347@college.edu,2,Accounting,"HR, Python, Accounting"
3395,Student 3395,student348@college.edu,1,Accounting,"Python, Auditing, Data Analysis"
3396,Student 3396,student349@college.edu,2,Finance,"Taxation, Finance, Python"
3397,Student 3397,student350@college.edu,1,Finance,"Accounting, Auditing, Excel"
3398,Student 3398,student351@college.edu,1,Accounting,"HR, Auditing, Taxation"
3399,Student 3399,student352@college.edu,2,Finance,"Finance, Accounting, Marketing"
3400,Student 3400,student353@college.edu,1,Finance,"Marketing, Excel, Taxation"
3401,Student 3401,student354@college.edu,2,Marketing,"Auditing, HR, Power BI"
3402,Student 3402,student355@college.edu,1,Business Analytics,"Marketing, Taxation, Finance"
3403,Student 3403,student356@college.edu,2,Accounting,"Taxation, Python, Marketing"
3404,Student 3404,student357@college.edu,2,HR,"Excel, Finance, Marketing"
3405,Student 3405,student358@college.edu,2,Finance,"HR, Finance, Accounting"
3406,Student 3406,student359@college.edu,1,Finance,"Finance, Marketing, Taxation"
3407,Student 3407,student360@college.edu,1,Finance,"Python, Finance, Excel"
3408,Student 3408,student361@college.edu,1,Accounting,"Accounting, Excel, Data Analysis"
3409,Student 3409,student362@college.edu,2,Business Analytics,"Taxation, Accounting, Finance"
3410,Student 3410,student363@college.edu,1,Accounting,"HR, Python, Accounting"
3411,Student 3411,student364@college.edu,2,Business Analytics,"Data Analysis, Excel, Python"
3412,Student 3412,student365@college.edu,1,Business Analytics,"Excel, Taxation, Accounting"
3413,Student 3413,student366@college.edu,1,Marketing,"Data Analysis, Accounting, Auditing"
3414,Student 3414,student367@college.edu,2,Accounting,"Auditing, Taxation, Finance"
3415,Student 3415,student368@college.edu,1,Accounting,"Power BI, Finance, Taxation"
3416,Student 3416,student369@college.edu,2,Finance,"HR, Power BI, Excel"
3417,Student 3417,student370@college.edu,1,Accounting,"Data Analysis, Taxation, Excel"
3418,Student 3418,student371@college.edu,2,Accounting,"Auditing, Accounting, Python"
3419,Student 3419,student372@college.edu,2,HR,"HR, Python, Auditing"
3420,Student 3420,student373@college.edu,2,Marketing,"Power BI, Marketing, HR"
3421,Student 3421,student374@college.edu,1,Finance,"Taxation, Accounting, Auditing"
3422,Student 3422,student375@college.edu,1,Business Analytics,"Finance, Data Analysis, Python"
3423,Student 3423,student376@college.edu,2,HR,"Finance, Accounting, Marketing"
3424,Student 3424,student377@college.edu,1,Accounting,"Excel, HR, Finance"
3425,Student 3425,student378@college.edu,2,Accounting,"Finance, Data Analysis, Marketing"
3426,Student 3426,student379@college.edu,1,Accounting,"Excel, Taxation, Accounting"
3427,Student 3427,student380@college.edu,2,Accounting,"Marketing, Taxation, Finance"
3428,Student 3428,student381@college.edu,1,Marketing,"Accounting, Python, Power BI"
3429,Student 3429,student382@college.edu,1,Business Analytics,"Python, Marketing, Power BI"
3430,Student 3430,student383@college.edu,2,Marketing,"Taxation, Python, Finance"
3431,Student 3431,student384@college.edu,1,Accounting,"Accounting, Data Analysis, Power BI"
3432,Student 3432,student385@college.edu,2,HR,"Finance, Python, HR"
3433,Student 3433,student386@college.edu,1,HR,"Data Analysis, HR, Power BI"
3434,Student 3434,student387@college.edu,2,Finance,"Taxation, Python, Accounting"
3435,Student 3435,student388@college.edu,2,HR,"Finance, Auditing, Marketing"
3436,Student 3436,student389@college.edu,2,HR,"Data Analysis, Python, Taxation"
3437,Student 3437,student390@college.edu,1,Finance,"Python, Excel, Data Analysis"
3438,Student 3438,student391@college.edu,1,Finance,"Power BI, Auditing, Taxation"
3439,Student 3439,student392@college.edu,1,Accounting,"Python, Marketing, HR"
3440,Student 3440,student393@college.edu,2,Marketing,"Excel, Data Analysis, Power BI"
3441,Student 3441,student394@college.edu,1,Marketing,"Accounting, Finance, Data Analysis"
3442,Student 3442,student395@college.edu,2,Business Analytics,"Accounting, Python, Auditing"
3443,Student 3443,student396@college.edu,1,Business Analytics,"Taxation, Data Analysis, Marketing"
3444,Student 3444,student397@college.edu,1,Business Analytics,"Power BI, Data Analysis, Finance"
3445,Student 3445,student398@college.edu,2,Business Analytics,"Excel, HR, Python"
3446,Student 3446,student399@college.edu,1,HR,"HR, Finance, Accounting"
3447,Student 3447,student400@college.edu,2,Business Analytics,"Finance, Python, Data Analysis"
3448,Student 3448,student401@college.edu,1,Marketing,"Finance, Python, Accounting"
3449,Student 3449,student402@college.edu,2,Marketing,"HR, Accounting, Marketing"
3450,Student 3450,student403@college.edu,2,Finance,"Excel, Power BI, Auditing"
3451,Student 3451,student404@college.edu,2,Accounting,"Power BI, Data Analysis, Taxation"
3452,Student 3452,student405@college.edu,1,Accounting,"Excel, Marketing, Taxation"
3453,Student 3453,student406@college.edu,1,Finance,"Power BI, Excel, Marketing"
3454,Student 3454,student407@college.edu,1,Marketing,"Auditing, Python, Taxation"
3455,Student 3455,student408@college.edu,2,Marketing,"Data Analysis, Power BI, HR"
3456,Student 3456,student409@college.edu,1,Marketing,"Auditing, Marketing, Data Analysis"
3457,Student 3457,student410@college.edu,2,Finance,"Excel, Power BI, Data Analysis"
3458,Student 3458,student411@college.edu,1,Business Analytics,"Python, Data Analysis, Accounting"
3459,Student 3459,student412@college.edu,1,HR,"Python, HR, Marketing"
3460,Student 3460,student413@college.edu,2,Finance,"Data Analysis, Finance, Accounting"
3461,Student 3461,student414@college.edu,1,Finance,"HR, Power BI, Excel"
3462,Student 3462,student415@college.edu,2,HR,"HR, Auditing, Python"
3463,Student 3463,student416@college.edu,1,Accounting,"Excel, Data Analysis, HR"
3464,Student 3464,student417@college.edu,2,HR,"Taxation, Python, HR"
3465,Student 3465,student418@college.edu,2,Accounting,"Taxation, Excel, Data Analysis"
3466,Student 3466,student419@college.edu,2,HR,"Marketing, HR, Power BI"
3467,Student 3467,student420@college.edu,1,HR,"Excel, Accounting, Auditing"
3468,Student 3468,student421@college.edu,1,Finance,"Excel, Data Analysis, Python"
3469,Student 3469,student422@college.edu,1,HR,"Auditing, Taxation, Python"
3470,Student 3470,student423@college.edu,2,Marketing,"Python, Data Analysis, Finance"
3471,Student 3471,student424@college.edu,1,Finance,"Python, Finance, Data Analysis"
3472,Student 3472,student425@college.edu,2,Finance,"Power BI, Python, Auditing"
3473,Student 3473,student426@college.edu,1,Finance,"Marketing, Accounting, Power BI"
3474,Student 3474,student427@college.edu,1,Accounting,"Finance, Accounting, Data Analysis"
3475,Student 3475,student428@college.edu,2,Marketing,"Power BI, Auditing, Finance"
3476,Student 3476,student429@college.edu,1,Finance,"Excel, Marketing, Accounting"
3477,Student 3477,student430@college.edu,2,Accounting,"Python, Data Analysis, Power BI"
3478,Student 3478,student431@college.edu,1,Finance,"Finance, Taxation, Accounting"
3479,Student 3479,student432@college.edu,2,Accounting,"Data Analysis, HR, Finance"
3480,Student 3480,student433@college.edu,2,Marketing,"Python, Finance, Power BI"
3481,Student 3481,student434@college.edu,2,HR,"Accounting, Excel, HR"
3482,Student 3482,student435@college.edu,1,Marketing,"Marketing, Power BI, Data Analysis"
3483,Student 3483,student436@college.edu,1,HR,"Taxation, Data Analysis, Accounting"
3484,Student 3484,student437@college.edu,2,HR,"Power BI, Marketing, Excel"
3485,Student 3485,student438@college.edu,1,Finance,"Python, Finance, Data Analysis"
3486,Student 3486,student439@college.edu,2,Marketing,"Auditing, Python, Accounting"
3487,Student 3487,student440@college.edu,1,HR,"Taxation, Auditing, Data Analysis"
3488,Student 3488,student441@college.edu,2,HR,"Data Analysis, HR, Accounting"
3489,Student 3489,student442@college.edu,1,HR,"Finance, Power BI, Taxation"
3490,Student 3490,student443@college.edu,1,Business Analytics,"Taxation, Accounting, Power BI"
3491,Student 3491,student444@college.edu,2,Marketing,"Accounting, HR, Auditing"
3492,Student 3492,student445@college.edu,1,HR,"Data Analysis, Finance, HR"
3493,Student 3493,student446@college.edu,2,Accounting,"Excel, Data Analysis, Taxation"
3494,Student 3494,student447@college.edu,1,Finance,"Marketing, Power BI, Data Analysis"
3495,Student 3495,student448@college.edu,2,HR,"Excel, Marketing, Python"
3496,Student 3496,student449@college.edu,2,HR,"Accounting, Power BI, Finance"
3497,Student 3497,student450@college.edu,2,Finance,"Taxation, Data Analysis, Auditing"
3498,Student 3498,student451@college.edu,1,Accounting,"Taxation, Power BI, HR"
3499,Student 3499,student452@college.edu,1,Business Analytics,"Finance, Data Analysis, Marketing"
3500,Student 3500,student453@college.edu,1,Accounting,"Data Analysis, Power BI, Marketing"
3501,Student 3501,student454@college.edu,2,Accounting,"Power BI, Auditing, Taxation"
3502,Student 3502,student455@college.edu,1,HR,"Finance, Taxation, Python"
3503,Student 3503,student456@college.edu,2,Accounting,"Finance, Python, Excel"
3504,Student 3504,student457@college.edu,1,Business Analytics,"Auditing, Excel, Finance"
3505,Student 3505,student458@college.edu,1,Finance,"Taxation, Data Analysis, Power BI"
3506,Student 3506,student459@college.edu,2,Marketing,"Python, HR, Marketing"
3507,Student 3507,student460@college.edu,1,HR,"Finance, HR, Taxation"
3508,Student 3508,student461@college.edu,2,Business Analytics,"Excel, Auditing, Marketing"
3509,Student 3509,student462@college.edu,1,Finance,"Taxation, Power BI, Excel"
3510,Student 3510,student463@college.edu,2,Business Analytics,"Marketing, Auditing, Accounting"
3511,Student 3511,student464@college.edu,2,HR,"Power BI, Excel, Accounting"
3512,Student 3512,student465@college.edu,2,Finance,"Auditing, Accounting, Taxation"
3513,Student 3513,student466@college.edu,1,Finance,"HR, Data Analysis, Auditing"
3514,Student 3514,student467@college.edu,1,HR,"Data Analysis, Taxation, HR"
3515,Student 3515,student468@college.edu,1,Accounting,"Taxation, Auditing, Excel"
3516,Student 3516,student469@college.edu,2,Business Analytics,"Python, Auditing, Excel"
3517,Student 3517,student470@college.edu,1,HR,"Accounting, Finance, HR"
3518,Student 3518,student471@college.edu,2,HR,"Power BI, Accounting, Python"
3519,Student 3519,student472@college.edu,1,Marketing,"Excel, Finance, Accounting"
3520,Student 3520,student473@college.edu,1,Marketing,"HR, Accounting, Data Analysis"
3521,Student 3521,student474@college.edu,2,Finance,"HR, Python, Accounting"
3522,Student 3522,student475@college.edu,1,Business Analytics,"Data Analysis, Marketing, Python"
3523,Student 3523,student476@college.edu,2,Marketing,"Marketing, Power BI, Auditing"
3524,Student 3524,student477@college.edu,1,HR,"HR, Excel, Auditing"
3525,Student 3525,student478@college.edu,2,Accounting,"Marketing, Taxation, Excel"
3526,Student 3526,student479@college.edu,2,Business Analytics,"Finance, Marketing, Taxation"
3527,Student 3527,student480@college.edu,2,Finance,"Python, Finance, Data Analysis"
3528,Student 3528,student481@college.edu,1,Accounting,"Taxation, HR, Excel"
3529,Student 3529,student482@college.edu,1,Marketing,"Excel, Python, Finance"
3530,Student 3530,student483@college.edu,1,HR,"Taxation, Auditing, Accounting"
3531,Student 3531,student484@college.edu,2,Accounting,"Power BI, Marketing, Excel"
3532,Student 3532,student485@college.edu,1,Finance,"Accounting, Data Analysis, Finance"
3533,Student 3533,student486@college.edu,2,HR,"Taxation, Excel, Data Analysis"
3534,Student 3534,student487@college.edu,1,Business Analytics,"Auditing, Finance, Taxation"
3535,Student 3535,student488@college.edu,1,Marketing,"Auditing, Accounting, Power BI"
3536,Student 3536,student489@college.edu,2,Finance,"Power BI, Taxation, Marketing"
3537,Student 3537,student490@college.edu,1,Accounting,"Marketing, Data Analysis, Finance"
3538,Student 3538,student491@college.edu,2,Marketing,"Finance, Excel, Taxation"
3539,Student 3539,student492@college.edu,1,Marketing,"Power BI, Python, HR"
3540,Student 3540,student493@college.edu,2,Marketing,"Taxation, Excel, Marketing"
3541,Student 3541,student494@college.edu,2,HR,"Taxation, Marketing, Python"
3542,Student 3542,student495@college.edu,2,Accounting,"Taxation, Data Analysis, HR"
3543,Student 3543,student496@college.edu,1,Marketing,"Data Analysis, HR, Accounting"
3544,Student 3544,student497@college.edu,1,Business Analytics,"Finance, Power BI, HR"
3545,Student 3545,student498@college.edu,2,HR,"Excel, Finance, Python"
3546,Student 3546,student499@college.edu,1,Marketing,"Finance, Data Analysis, HR"
3547,Student 3547,student500@college.edu,2,Accounting,"Python, Power BI, Data Analysis"
3548,Student 3548,student501@college.edu,1,HR,"Data Analysis, HR, Excel"
3549,Student 3549,student502@college.edu,2,Finance,"Power BI, Data Analysis, HR"
3550,Student 3550,student503@college.edu,1,Finance,"Taxation, Marketing, Power BI"
3551,Student 3551,student504@college.edu,1,Marketing,"Accounting, Finance, Excel"
3552,Student 3552,student505@college.edu,2,Marketing,"Marketing, Data Analysis, Excel"
3553,Student 3553,student506@college.edu,1,Business Analytics,"Data Analysis, Power BI, Auditing"
3554,Student 3554,student507@college.edu,2,Business Analytics,"Excel, Python, Marketing"
3555,Student 3555,student508@college.edu,1,Accounting,"Marketing, Data Analysis, Excel"
3556,Student 3556,student509@college.edu,2,Accounting,"Auditing, Finance, Accounting"
3557,Student 3557,student510@college.edu,2,Marketing,"Marketing, HR, Accounting"
3558,Student 3558,student511@college.edu,2,Accounting,"Marketing, Python, Excel"
3559,Student 3559,student512@college.edu,1,Marketing,"Finance, Accounting, Auditing"
3560,Student 3560,student513@college.edu,1,Marketing,"Power BI, Marketing, Auditing"
3561,Student 3561,student514@college.edu,1,Business Analytics,"Power BI, Taxation, Data Analysis"
3562,Student 3562,student515@college.edu,2,Accounting,"Python, HR, Data Analysis"
3563,Student 3563,student516@college.edu,1,Business Analytics,"Excel, Data Analysis, Power BI"
3564,Student 3564,student517@college.edu,2,Marketing,"Marketing, HR, Accounting"
3565,Student 3565,student518@college.edu,1,Finance,"HR, Python, Excel"
3566,Student 3566,student519@college.edu,1,Accounting,"Power BI, Excel, Marketing"
3567,Student 3567,student520@college.edu,2,Business Analytics,"Excel, Auditing, HR"
3568,Student 3568,student521@college.edu,1,Finance,"HR, Finance, Excel"
3569,Student 3569,student522@college.edu,2,Accounting,"Taxation, Power BI, Data Analysis"
3570,Student 3570,student523@college.edu,1,HR,"Marketing, HR, Accounting"
3571,Student 3571,student524@college.edu,2,Accounting,"Marketing, Taxation, HR"
3572,Student 3572,student525@college.edu,2,Accounting,"Data Analysis, Excel, Power BI"
3573,Student 3573,student526@college.edu,2,Business Analytics,"HR, Power BI, Accounting"
3574,Student 3574,student527@college.edu,1,HR,"Excel, Marketing, HR"
3575,Student 3575,student528@college.edu,1,Marketing,"Accounting, Auditing, HR"
3576,Student 3576,student529@college.edu,1,Finance,"Data Analysis, HR, Power BI"
3577,Student 3577,student530@college.edu,2,Accounting,"Accounting, Auditing, Marketing"
3578,Student 3578,student531@college.edu,1,HR,"Power BI, Excel, Marketing"
3579,Student 3579,student532@college.edu,2,HR,"Power BI, Marketing, Finance"
3580,Student 3580,student533@college.edu,1,Accounting,"HR, Finance, Marketing"
3581,Student 3581,student534@college.edu,1,Accounting,"Accounting, Excel, Auditing"
3582,Student 3582,student535@college.edu,2,Accounting,"Taxation, Power BI, Excel"
3583,Student 3583,student536@college.edu,1,Business Analytics,"Python, Data Analysis, Accounting"
3584,Student 3584,student537@college.edu,2,Business Analytics,"Finance, Data Analysis, Taxation"
3585,Student 3585,student538@college.edu,1,Marketing,"Marketing, Taxation, Data Analysis"
3586,Student 3586,student539@college.edu,2,Accounting,"Taxation, Auditing, Accounting"
3587,Student 3587,student540@college.edu,2,Finance,"Power BI, Auditing, Data Analysis"
3588,Student 3588,student541@college.edu,2,Marketing,"Taxation, Python, Excel"
3589,Student 3589,student542@college.edu,1,HR,"Data Analysis, Excel, Python"
3590,Student 3590,student543@college.edu,1,Business Analytics,"Excel, Auditing, Data Analysis"
3591,Student 3591,student544@college.edu,1,HR,"Power BI, Marketing, Finance"
3592,Student 3592,student545@college.edu,2,HR,"Marketing, Accounting, HR"
3593,Student 3593,student546@college.edu,1,Marketing,"Python, Power BI, Data Analysis"
3594,Student 3594,student547@college.edu,2,Accounting,"Taxation, Data Analysis, HR"
3595,Student 3595,student548@college.edu,1,Marketing,"Excel, Marketing, HR"
3596,Student 3596,student549@college.edu,1,Business Analytics,"Data Analysis, Taxation, Excel"
3597,Student 3597,student550@college.edu,2,Finance,"Python, Auditing, Taxation"
3598,Student 3598,student551@college.edu,1,Business Analytics,"Taxation, Marketing, Accounting"
3599,Student 3599,student552@college.edu,2,Accounting,"Accounting, Power BI, Marketing"
3600,Student 3600,student553@college.edu,1,Accounting,"Power BI, Taxation, Finance"
3601,Student 3601,student554@college.edu,2,HR,"Accounting, Finance, Python"
3602,Student 3602,student555@college.edu,2,Finance,"Data Analysis, Auditing, Python"
3603,Student 3603,student556@college.edu,2,Finance,"Finance, Taxation, Accounting"
3604,Student 3604,student557@college.edu,1,Accounting,"Python, Marketing, Data Analysis"
3605,Student 3605,student558@college.edu,1,Finance,"Data Analysis, Accounting, Auditing"
3606,Student 3606,student559@college.edu,2,Accounting,"HR, Data Analysis, Finance"
3607,Student 3607,student560@college.edu,1,Marketing,"Data Analysis, Accounting, Auditing"
3608,Student 3608,student561@college.edu,2,Marketing,"Taxation, Data Analysis, Auditing"
3609,Student 3609,student562@college.edu,1,Finance,"Power BI, Python, Accounting"
3610,Student 3610,student563@college.edu,2,Finance,"Accounting, HR, Excel"
3611,Student 3611,student564@college.edu,1,Accounting,"Finance, HR, Excel"
3612,Student 3612,student565@college.edu,1,Accounting,"Marketing, Taxation, Auditing"
3613,Student 3613,student566@college.edu,2,Accounting,"Finance, Auditing, Python"
3614,Student 3614,student567@college.edu,1,Finance,"Accounting, Data Analysis, Marketing"
3615,Student 3615,student568@college.edu,2,HR,"Auditing, Excel, Data Analysis"
3616,Student 3616,student569@college.edu,1,Accounting,"Finance, Data Analysis, Auditing"
3617,Student 3617,student570@college.edu,2,Finance,"Python, Marketing, Finance"
3618,Student 3618,student571@college.edu,2,Business Analytics,"Auditing, Power BI, Taxation"
3619,Student 3619,student572@college.edu,2,Finance,"Auditing, Marketing, Finance"
3620,Student 3620,student573@college.edu,1,Business Analytics,"Power BI, Excel, Data Analysis"
3621,Student 3621,student574@college.edu,1,HR,"Marketing, Accounting, Power BI"
3622,Student 3622,student575@college.edu,1,Business Analytics,"Auditing, Excel, Accounting"
3623,Student 3623,student576@college.edu,2,Accounting,"Python, Data Analysis, Power BI"
3624,Student 3624,student577@college.edu,1,Finance,"Python, Auditing, Finance"
3625,Student 3625,student578@college.edu,2,Marketing,"Finance, Marketing, HR"
3626,Student 3626,student579@college.edu,1,Finance,"Accounting, Auditing, Marketing"
3627,Student 3627,student580@college.edu,1,HR,"Python, HR, Finance"
3628,Student 3628,student581@college.edu,2,Accounting,"Marketing, Excel, Data Analysis"
3629,Student 3629,student582@college.edu,1,HR,"Power BI, Excel, Auditing"
3630,Student 3630,student583@college.edu,2,Finance,"HR, Data Analysis, Finance"
3631,Student 3631,student584@college.edu,1,Business Analytics,"Power BI, Accounting, Marketing"
3632,Student 3632,student585@college.edu,2,HR,"Power BI, Auditing, Python"
3633,Student 3633,student586@college.edu,2,Accounting,"Accounting, Data Analysis, Auditing"
3634,Student 3634,student587@college.edu,2,Marketing,"Python, Data Analysis, Taxation"
3635,Student 3635,student588@college.edu,1,HR,"Auditing, Accounting, Excel"
3636,Student 3636,student589@college.edu,1,Accounting,"Finance, Accounting, Power BI"
3637,Student 3637,student590@college.edu,1,Business Analytics,"Finance, Marketing, Python"
3638,Student 3638,student591@college.edu,2,Accounting,"HR, Taxation, Python"
3639,Student 3639,student592@college.edu,1,HR,"Taxation, HR, Data Analysis"
3640,Student 3640,student593@college.edu,2,Marketing,"Marketing, Accounting, Python"
3641,Student 3641,student594@college.edu,1,Business Analytics,"Finance, Data Analysis, HR"
3642,Student 3642,student595@college.edu,1,HR,"Finance, HR, Auditing"
3643,Student 3643,student596@college.edu,2,Accounting,"Power BI, Python, Accounting"
3644,Student 3644,student597@college.edu,1,Business Analytics,"HR, Power BI, Excel"
3645,Student 3645,student598@college.edu,2,Finance,"Data Analysis, Accounting, Marketing"
3646,Student 3646,student599@college.edu,1,Finance,"Taxation, Excel, HR"
3647,Student 3647,student600@college.edu,2,HR,"Finance, Python, Auditing"
3648,Student 3648,student601@college.edu,2,HR,"HR, Excel, Python"
3649,Student 3649,student602@college.edu,2,HR,"Marketing, Accounting, HR"
3650,Student 3650,student603@college.edu,1,HR,"Taxation, Accounting, Finance"
3651,Student 3651,student604@college.edu,1,Accounting,"Excel, Finance, Taxation"
3652,Student 3652,student605@college.edu,1,Finance,"Finance, HR, Taxation"
3653,Student 3653,student606@college.edu,2,Business Analytics,"Data Analysis, Taxation, Excel"
3654,Student 3654,student607@college.edu,1,Accounting,"Auditing, HR, Python"
3655,Student 3655,student608@college.edu,2,Finance,"Taxation, Excel, Finance"
3656,Student 3656,student609@college.edu,1,Marketing,"Marketing, Accounting, Python"
3657,Student 3657,student610@college.edu,1,Finance,"Taxation, Finance, Auditing"
3658,Student 3658,student611@college.edu,2,Accounting,"Auditing, Marketing, Power BI"
3659,Student 3659,student612@college.edu,1,Accounting,"Power BI, Marketing, HR"
3660,Student 3660,student613@college.edu,2,Accounting,"Auditing, Accounting, Data Analysis"
3661,Student 3661,student614@college.edu,1,Finance,"Data Analysis, HR, Python"
3662,Student 3662,student615@college.edu,2,Accounting,"Marketing, Power BI, Taxation"
3663,Student 3663,student616@college.edu,2,Finance,"Data Analysis, Taxation, Auditing"
3664,Student 3664,student617@college.edu,2,Accounting,"Python, Finance, Taxation"
3665,Student 3665,student618@college.edu,1,HR,"Excel, Accounting, Finance"
3666,Student 3666,student619@college.edu,1,Business Analytics,"Python, Data Analysis, Auditing"
3667,Student 3667,student620@college.edu,2,HR,"HR, Taxation, Python"
3668,Student 3668,student621@college.edu,1,Marketing,"Excel, Data Analysis, Power BI"
3669,Student 3669,student622@college.edu,2,Accounting,"Excel, Taxation, Auditing"
3670,Student 3670,student623@college.edu,1,HR,"Accounting, Python, Data Analysis"
3671,Student 3671,student624@college.edu,2,Business Analytics,"Excel, Auditing, Taxation"
3672,Student 3672,student625@college.edu,1,Accounting,"HR, Excel, Finance"
3673,Student 3673,student626@college.edu,1,Accounting,"HR, Power BI, Taxation"
3674,Student 3674,student627@college.edu,2,Business Analytics,"Marketing, Taxation, Accounting"
3675,Student 3675,student628@college.edu,1,Finance,"Marketing, Auditing, Data Analysis"
3676,Student 3676,student629@college.edu,2,Accounting,"Auditing, Marketing, Finance"
3677,Student 3677,student630@college.edu,1,Finance,"Python, Taxation, Power BI"
3678,Student 3678,student631@college.edu,2,Accounting,"Power BI, Auditing, Accounting"
3679,Student 3679,student632@college.edu,2,Accounting,"Data Analysis, Finance, Python"
3680,Student 3680,student633@college.edu,2,Accounting,"Marketing, HR, Python"
3681,Student 3681,student634@college.edu,1,HR,"Taxation, Excel, Power BI"
3682,Student 3682,student635@college.edu,1,Accounting,"HR, Auditing, Data Analysis"
3683,Student 3683,student636@college.edu,1,Business Analytics,"HR, Data Analysis, Auditing"
3684,Student 3684,student637@college.edu,2,Finance,"Marketing, Taxation, HR"
3685,Student 3685,student638@college.edu,1,Finance,"Accounting, Data Analysis, Excel"
